1345662 	 110.402438
1346256 	 110.41868
1346265 	 110.418926
1346526 	 110.426061
1346562 	 110.427045
1346625 	 110.428767
1346652 	 110.429505
1346256 	 110.41868
1346265 	 110.418926
1346526 	 110.426061
1346562 	 110.427045
1346625 	 110.428767
1346652 	 110.429505
1352466 	 110.588199
1352466 	 110.588199
1352646 	 110.593105
1352664 	 110.593595
1352646 	 110.593105
1352664 	 110.593595
1354266 	 110.637238
1354266 	 110.637238
1354626 	 110.647041
1354662 	 110.648021
1354626 	 110.647041
1354662 	 110.648021
1356246 	 110.691131
1356264 	 110.69162
1356426 	 110.696027
1356462 	 110.697007
1356624 	 110.701413
1356642 	 110.701903
1356246 	 110.691131
1356264 	 110.69162
1356426 	 110.696027
1356462 	 110.697007
1356624 	 110.701413
1356642 	 110.701903
1362456 	 110.859818
1362465 	 110.860062
1362546 	 110.862259
1362564 	 110.862747
1362645 	 110.864944
1362654 	 110.865188
1364256 	 110.908617
1364265 	 110.908861
1364526 	 110.915933
1364562 	 110.916909
1364625 	 110.918616
1364652 	 110.919347
1365246 	 110.935438
1365264 	 110.935926
1365426 	 110.940314
1365462 	 110.941289
1365624 	 110.945676
1365642 	 110.946163
1366245 	 110.96249
1366254 	 110.962734
1366425 	 110.967363
1366452 	 110.968094
1366524 	 110.970043
1366542 	 110.97053
1362456 	 110.859818
1362465 	 110.860062
1362546 	 110.862259
1362564 	 110.862747
1362645 	 110.864944
1362654 	 110.865188
1364256 	 110.908617
1364265 	 110.908861
1364526 	 110.915933
1364562 	 110.916909
1364625 	 110.918616
1364652 	 110.919347
1365246 	 110.935438
1365264 	 110.935926
1365426 	 110.940314
1365462 	 110.941289
1365624 	 110.945676
1365642 	 110.946163
1366245 	 110.96249
1366254 	 110.962734
1366425 	 110.967363
1366452 	 110.968094
1366524 	 110.970043
1366542 	 110.97053
1423566 	 112.493096
1423566 	 112.493096
1423656 	 112.495466
1423665 	 112.495704
1423656 	 112.495466
1423665 	 112.495704
1425366 	 112.540489
1425366 	 112.540489
1425636 	 112.547595
1425663 	 112.548305
1425636 	 112.547595
1425663 	 112.548305
1426356 	 112.566538
1426365 	 112.566775
1426536 	 112.571273
1426563 	 112.571984
1426635 	 112.573877
1426653 	 112.574351
1426356 	 112.566538
1426365 	 112.566775
1426536 	 112.571273
1426563 	 112.571984
1426635 	 112.573877
1426653 	 112.574351
1432566 	 112.729664
1432566 	 112.729664
1432656 	 112.732025
1432665 	 112.732261
1432656 	 112.732025
1432665 	 112.732261
1435266 	 112.800441
1435266 	 112.800441
1435626 	 112.809872
1435662 	 112.810815
1435626 	 112.809872
1435662 	 112.810815
1436256 	 112.826371
1436265 	 112.826606
1436526 	 112.83344
1436562 	 112.834383
1436625 	 112.836032
1436652 	 112.836739
1436256 	 112.826371
1436265 	 112.826606
1436526 	 112.83344
1436562 	 112.834383
1436625 	 112.836032
1436652 	 112.836739
1452366 	 113.246648
1452366 	 113.246648
1452636 	 113.253666
1452663 	 113.254367
1452636 	 113.253666
1452663 	 113.254367
1453266 	 113.270036
1453266 	 113.270036
1453626 	 113.279388
1453662 	 113.280323
1453626 	 113.279388
1453662 	 113.280323
1456236 	 113.347146
1456263 	 113.347846
1456326 	 113.349481
1456362 	 113.350415
1456623 	 113.357185
1456632 	 113.357419
1456236 	 113.347146
1456263 	 113.347846
1456326 	 113.349481
1456362 	 113.350415
1456623 	 113.357185
1456632 	 113.357419
1462356 	 113.505708
1462365 	 113.505941
1462536 	 113.510365
1462563 	 113.511064
1462635 	 113.512927
1462653 	 113.513392
1463256 	 113.528989
1463265 	 113.529222
1463526 	 113.535972
1463562 	 113.536902
1463625 	 113.538532
1463652 	 113.53923
1465236 	 113.580173
1465263 	 113.580871
1465326 	 113.582499
1465362 	 113.583429
1465623 	 113.590172
1465632 	 113.590405
1466235 	 113.60598
1466253 	 113.606445
1466325 	 113.608305
1466352 	 113.609002
1466523 	 113.613418
1466532 	 113.613651
1462356 	 113.505708
1462365 	 113.505941
1462536 	 113.510365
1462563 	 113.511064
1462635 	 113.512927
1462653 	 113.513392
1463256 	 113.528989
1463265 	 113.529222
1463526 	 113.535972
1463562 	 113.536902
1463625 	 113.538532
1463652 	 113.53923
1465236 	 113.580173
1465263 	 113.580871
1465326 	 113.582499
1465362 	 113.583429
1465623 	 113.590172
1465632 	 113.590405
1466235 	 113.60598
1466253 	 113.606445
1466325 	 113.608305
1466352 	 113.609002
1466523 	 113.613418
1466532 	 113.613651
1523466 	 115.065269
1523466 	 115.065269
1523646 	 115.0698
1523664 	 115.070253
1523646 	 115.0698
1523664 	 115.070253
1524366 	 115.087923
1524366 	 115.087923
1524636 	 115.094717
1524663 	 115.095397
1524636 	 115.094717
1524663 	 115.095397
1526346 	 115.13773
1526364 	 115.138183
1526436 	 115.139993
1526463 	 115.140672
1526634 	 115.144972
1526643 	 115.145198
1526346 	 115.13773
1526364 	 115.138183
1526436 	 115.139993
1526463 	 115.140672
1526634 	 115.144972
1526643 	 115.145198
1532466 	 115.29141
1532466 	 115.29141
1532646 	 115.295923
1532664 	 115.296375
1532646 	 115.295923
1532664 	 115.296375
1534266 	 115.336532
1534266 	 115.336532
1534626 	 115.345552
1534662 	 115.346454
1534626 	 115.345552
1534662 	 115.346454
1536246 	 115.386125
1536264 	 115.386576
1536426 	 115.390631
1536462 	 115.391533
1536624 	 115.395588
1536642 	 115.396038
1536246 	 115.386125
1536264 	 115.386576
1536426 	 115.390631
1536462 	 115.391533
1536624 	 115.395588
1536642 	 115.396038
1542366 	 115.539145
1542366 	 115.539145
1542636 	 115.545886
1542663 	 115.54656
1542636 	 115.545886
1542663 	 115.54656
1543266 	 115.561613
1543266 	 115.561613
1543626 	 115.570598
1543662 	 115.571497
1543626 	 115.570598
1543662 	 115.571497
1546236 	 115.635698
1546263 	 115.636371
1546326 	 115.637942
1546362 	 115.638839
1546623 	 115.645345
1546632 	 115.645569
1546236 	 115.635698
1546263 	 115.636371
1546326 	 115.637942
1546362 	 115.638839
1546623 	 115.645345
1546632 	 115.645569
1562346 	 116.035908
1562364 	 116.036354
1562436 	 116.038136
1562463 	 116.038805
1562634 	 116.043038
1562643 	 116.043261
1563246 	 116.058185
1563264 	 116.058631
1563426 	 116.06264
1563462 	 116.06353
1563624 	 116.067539
1563642 	 116.067984
1564236 	 116.08268
1564263 	 116.083348
1564326 	 116.084906
1564362 	 116.085797
1564623 	 116.092252
1564632 	 116.092475
1566234 	 116.132083
1566243 	 116.132305
1566324 	 116.134307
1566342 	 116.134752
1566423 	 116.136754
1566432 	 116.136977
1562346 	 116.035908
1562364 	 116.036354
1562436 	 116.038136
1562463 	 116.038805
1562634 	 116.043038
1562643 	 116.043261
1563246 	 116.058185
1563264 	 116.058631
1563426 	 116.06264
1563462 	 116.06353
1563624 	 116.067539
1563642 	 116.067984
1564236 	 116.08268
1564263 	 116.083348
1564326 	 116.084906
1564362 	 116.085797
1564623 	 116.092252
1564632 	 116.092475
1566234 	 116.132083
1566243 	 116.132305
1566324 	 116.134307
1566342 	 116.134752
1566423 	 116.136754
1566432 	 116.136977
1623456 	 117.529487
1623465 	 117.529704
1623546 	 117.531659
1623564 	 117.532093
1623645 	 117.534048
1623654 	 117.534265
1624356 	 117.551201
1624365 	 117.551419
1624536 	 117.555543
1624563 	 117.556195
1624635 	 117.557931
1624653 	 117.558365
1625346 	 117.575078
1625364 	 117.575512
1625436 	 117.577248
1625463 	 117.577899
1625634 	 117.582022
1625643 	 117.582239
1626345 	 117.599162
1626354 	 117.599379
1626435 	 117.601331
1626453 	 117.601765
1626534 	 117.603717
1626543 	 117.603934
1632456 	 117.746271
1632465 	 117.746487
1632546 	 117.748435
1632564 	 117.748867
1632645 	 117.750815
1632654 	 117.751031
1634256 	 117.789532
1634265 	 117.789748
1634526 	 117.796018
1634562 	 117.796883
1634625 	 117.798397
1634652 	 117.799045
1635246 	 117.813312
1635264 	 117.813744
1635426 	 117.817635
1635462 	 117.818499
1635624 	 117.822389
1635642 	 117.822821
1636245 	 117.837299
1636254 	 117.837515
1636425 	 117.841619
1636452 	 117.842267
1636524 	 117.843996
1636542 	 117.844428
1642356 	 117.983815
1642365 	 117.98403
1642536 	 117.988125
1642563 	 117.988771
1642635 	 117.990495
1642653 	 117.990926
1643256 	 118.005362
1643265 	 118.005578
1643526 	 118.011825
1643562 	 118.012687
1643625 	 118.014194
1643652 	 118.014841
1645236 	 118.052739
1645263 	 118.053385
1645326 	 118.054892
1645362 	 118.055753
1645623 	 118.061995
1645632 	 118.06221
1646235 	 118.076628
1646253 	 118.077059
1646325 	 118.07878
1646352 	 118.079426
1646523 	 118.083514
1646532 	 118.083729
1652346 	 118.222552
1652364 	 118.222982
1652436 	 118.224699
1652463 	 118.225343
1652634 	 118.229421
1652643 	 118.229635
1653246 	 118.244013
1653264 	 118.244442
1653426 	 118.248304
1653462 	 118.249162
1653624 	 118.253024
1653642 	 118.253453
1654236 	 118.267611
1654263 	 118.268254
1654326 	 118.269755
1654362 	 118.270613
1654623 	 118.276833
1654632 	 118.277047
1656234 	 118.315206
1656243 	 118.315421
1656324 	 118.317349
1656342 	 118.317778
1656423 	 118.319707
1656432 	 118.319921
1662345 	 118.460543
1662354 	 118.460757
1662435 	 118.462681
1662453 	 118.463109
1662534 	 118.465033
1662543 	 118.465246
1663245 	 118.481918
1663254 	 118.482132
1663425 	 118.486192
1663452 	 118.486833
1663524 	 118.488542
1663542 	 118.48897
1664235 	 118.505421
1664253 	 118.505848
1664325 	 118.507557
1664352 	 118.508198
1664523 	 118.512256
1664532 	 118.51247
1665234 	 118.529128
1665243 	 118.529342
1665324 	 118.531263
1665342 	 118.531691
1665423 	 118.533612
1665432 	 118.533826
1623456 	 117.529487
1623465 	 117.529704
1623546 	 117.531659
1623564 	 117.532093
1623645 	 117.534048
1623654 	 117.534265
1624356 	 117.551201
1624365 	 117.551419
1624536 	 117.555543
1624563 	 117.556195
1624635 	 117.557931
1624653 	 117.558365
1625346 	 117.575078
1625364 	 117.575512
1625436 	 117.577248
1625463 	 117.577899
1625634 	 117.582022
1625643 	 117.582239
1626345 	 117.599162
1626354 	 117.599379
1626435 	 117.601331
1626453 	 117.601765
1626534 	 117.603717
1626543 	 117.603934
1632456 	 117.746271
1632465 	 117.746487
1632546 	 117.748435
1632564 	 117.748867
1632645 	 117.750815
1632654 	 117.751031
1634256 	 117.789532
1634265 	 117.789748
1634526 	 117.796018
1634562 	 117.796883
1634625 	 117.798397
1634652 	 117.799045
1635246 	 117.813312
1635264 	 117.813744
1635426 	 117.817635
1635462 	 117.818499
1635624 	 117.822389
1635642 	 117.822821
1636245 	 117.837299
1636254 	 117.837515
1636425 	 117.841619
1636452 	 117.842267
1636524 	 117.843996
1636542 	 117.844428
1642356 	 117.983815
1642365 	 117.98403
1642536 	 117.988125
1642563 	 117.988771
1642635 	 117.990495
1642653 	 117.990926
1643256 	 118.005362
1643265 	 118.005578
1643526 	 118.011825
1643562 	 118.012687
1643625 	 118.014194
1643652 	 118.014841
1645236 	 118.052739
1645263 	 118.053385
1645326 	 118.054892
1645362 	 118.055753
1645623 	 118.061995
1645632 	 118.06221
1646235 	 118.076628
1646253 	 118.077059
1646325 	 118.07878
1646352 	 118.079426
1646523 	 118.083514
1646532 	 118.083729
1652346 	 118.222552
1652364 	 118.222982
1652436 	 118.224699
1652463 	 118.225343
1652634 	 118.229421
1652643 	 118.229635
1653246 	 118.244013
1653264 	 118.244442
1653426 	 118.248304
1653462 	 118.249162
1653624 	 118.253024
1653642 	 118.253453
1654236 	 118.267611
1654263 	 118.268254
1654326 	 118.269755
1654362 	 118.270613
1654623 	 118.276833
1654632 	 118.277047
1656234 	 118.315206
1656243 	 118.315421
1656324 	 118.317349
1656342 	 118.317778
1656423 	 118.319707
1656432 	 118.319921
1662345 	 118.460543
1662354 	 118.460757
1662435 	 118.462681
1662453 	 118.463109
1662534 	 118.465033
1662543 	 118.465246
1663245 	 118.481918
1663254 	 118.482132
1663425 	 118.486192
1663452 	 118.486833
1663524 	 118.488542
1663542 	 118.48897
1664235 	 118.505421
1664253 	 118.505848
1664325 	 118.507557
1664352 	 118.508198
1664523 	 118.512256
1664532 	 118.51247
1665234 	 118.529128
1665243 	 118.529342
1665324 	 118.531263
1665342 	 118.531691
1665423 	 118.533612
1665432 	 118.533826
2134566 	 128.756707
2134566 	 128.756707
2134656 	 128.758517
2134665 	 128.758698
2134656 	 128.758517
2134665 	 128.758698
2135466 	 128.774801
2135466 	 128.774801
2135646 	 128.778419
2135664 	 128.778781
2135646 	 128.778419
2135664 	 128.778781
2136456 	 128.794698
2136465 	 128.794879
2136546 	 128.796506
2136564 	 128.796868
2136645 	 128.798496
2136654 	 128.798676
2136456 	 128.794698
2136465 	 128.794879
2136546 	 128.796506
2136564 	 128.796868
2136645 	 128.798496
2136654 	 128.798676
2143566 	 128.937413
2143566 	 128.937413
2143656 	 128.939218
2143665 	 128.939398
2143656 	 128.939218
2143665 	 128.939398
2145366 	 128.973494
2145366 	 128.973494
2145636 	 128.978904
2145663 	 128.979445
2145636 	 128.978904
2145663 	 128.979445
2146356 	 128.993329
2146365 	 128.99351
2146536 	 128.996935
2146563 	 128.997476
2146635 	 128.998918
2146653 	 128.999279
2146356 	 128.993329
2146365 	 128.99351
2146536 	 128.996935
2146563 	 128.997476
2146635 	 128.998918
2146653 	 128.999279
2153466 	 129.135606
2153466 	 129.135606
2153646 	 129.139204
2153664 	 129.139564
2153646 	 129.139204
2153664 	 129.139564
2154366 	 129.153594
2154366 	 129.153594
2154636 	 129.158989
2154663 	 129.159529
2154636 	 129.158989
2154663 	 129.159529
2156346 	 129.193149
2156364 	 129.193508
2156436 	 129.194946
2156463 	 129.195485
2156634 	 129.1989
2156643 	 129.19908
2156346 	 129.193149
2156364 	 129.193508
2156436 	 129.194946
2156463 	 129.195485
2156634 	 129.1989
2156643 	 129.19908
2163456 	 129.334987
2163465 	 129.335166
2163546 	 129.33678
2163564 	 129.337139
2163645 	 129.338753
2163654 	 129.338932
2164356 	 129.352919
2164365 	 129.353098
2164536 	 129.356504
2164563 	 129.357042
2164635 	 129.358477
2164653 	 129.358835
2165346 	 129.372638
2165364 	 129.372997
2165436 	 129.37443
2165463 	 129.374968
2165634 	 129.378374
2165643 	 129.378553
2166345 	 129.392531
2166354 	 129.39271
2166435 	 129.394323
2166453 	 129.394681
2166534 	 129.396293
2166543 	 129.396473
2163456 	 129.334987
2163465 	 129.335166
2163546 	 129.33678
2163564 	 129.337139
2163645 	 129.338753
2163654 	 129.338932
2164356 	 129.352919
2164365 	 129.353098
2164536 	 129.356504
2164563 	 129.357042
2164635 	 129.358477
2164653 	 129.358835
2165346 	 129.372638
2165364 	 129.372997
2165436 	 129.37443
2165463 	 129.374968
2165634 	 129.378374
2165643 	 129.378553
2166345 	 129.392531
2166354 	 129.39271
2166435 	 129.394323
2166453 	 129.394681
2166534 	 129.396293
2166543 	 129.396473
2314566 	 132.278681
2314566 	 132.278681
2314656 	 132.280396
2314665 	 132.280567
2314656 	 132.280396
2314665 	 132.280567
2315466 	 132.295824
2315466 	 132.295824
2315646 	 132.299252
2315664 	 132.299595
2315646 	 132.299252
2315664 	 132.299595
2316456 	 132.314676
2316465 	 132.314848
2316546 	 132.31639
2316564 	 132.316733
2316645 	 132.318275
2316654 	 132.318446
2316456 	 132.314676
2316465 	 132.314848
2316546 	 132.31639
2316564 	 132.316733
2316645 	 132.318275
2316654 	 132.318446
2341566 	 132.791049
2341566 	 132.791049
2341656 	 132.79275
2341665 	 132.79292
2341656 	 132.79275
2341665 	 132.79292
2345166 	 132.859066
2345166 	 132.859066
2345616 	 132.867564
2345661 	 132.868413
2345616 	 132.867564
2345661 	 132.868413
2346156 	 132.877759
2346165 	 132.877929
2346516 	 132.884555
2346561 	 132.885405
2346615 	 132.886424
2346651 	 132.887103
2346156 	 132.877759
2346165 	 132.877929
2346516 	 132.884555
2346561 	 132.885405
2346615 	 132.886424
2346651 	 132.887103
2351466 	 132.97793
2351466 	 132.97793
2351646 	 132.981323
2351664 	 132.981662
2351646 	 132.981323
2351664 	 132.981662
2354166 	 133.028806
2354166 	 133.028806
2354616 	 133.037282
2354661 	 133.03813
2354616 	 133.037282
2354661 	 133.03813
2356146 	 133.066091
2356164 	 133.06643
2356416 	 133.071174
2356461 	 133.072021
2356614 	 133.074901
2356641 	 133.075409
2356146 	 133.066091
2356164 	 133.06643
2356416 	 133.071174
2356461 	 133.072021
2356614 	 133.074901
2356641 	 133.075409
2361456 	 133.165979
2361465 	 133.166148
2361546 	 133.167671
2361564 	 133.168009
2361645 	 133.169531
2361654 	 133.169701
2364156 	 133.216712
2364165 	 133.216881
2364516 	 133.223473
2364561 	 133.224319
2364615 	 133.225333
2364651 	 133.226009
2365146 	 133.235304
2365164 	 133.235642
2365416 	 133.240374
2365461 	 133.241219
2365614 	 133.244092
2365641 	 133.244599
2366145 	 133.254061
2366154 	 133.254229
2366415 	 133.259129
2366451 	 133.259805
2366514 	 133.260987
2366541 	 133.261494
2361456 	 133.165979
2361465 	 133.166148
2361546 	 133.167671
2361564 	 133.168009
2361645 	 133.169531
2361654 	 133.169701
2364156 	 133.216712
2364165 	 133.216881
2364516 	 133.223473
2364561 	 133.224319
2364615 	 133.225333
2364651 	 133.226009
2365146 	 133.235304
2365164 	 133.235642
2365416 	 133.240374
2365461 	 133.241219
2365614 	 133.244092
2365641 	 133.244599
2366145 	 133.254061
2366154 	 133.254229
2366415 	 133.259129
2366451 	 133.259805
2366514 	 133.260987
2366541 	 133.261494
2413566 	 134.138381
2413566 	 134.138381
2413656 	 134.140048
2413665 	 134.140215
2413656 	 134.140048
2413665 	 134.140215
2415366 	 134.171719
2415366 	 134.171719
2415636 	 134.176718
2415663 	 134.177218
2415636 	 134.176718
2415663 	 134.177218
2416356 	 134.190047
2416365 	 134.190214
2416536 	 134.193379
2416563 	 134.193879
2416635 	 134.195212
2416653 	 134.195545
2416356 	 134.190047
2416365 	 134.190214
2416536 	 134.193379
2416563 	 134.193879
2416635 	 134.195212
2416653 	 134.195545
2431566 	 134.471016
2431566 	 134.471016
2431656 	 134.472675
2431665 	 134.472841
2431656 	 134.472675
2431665 	 134.472841
2435166 	 134.537346
2435166 	 134.537346
2435616 	 134.545633
2435661 	 134.546462
2435616 	 134.545633
2435661 	 134.546462
2436156 	 134.555576
2436165 	 134.555741
2436516 	 134.562203
2436561 	 134.563032
2436615 	 134.564026
2436651 	 134.564688
2436156 	 134.555576
2436165 	 134.555741
2436516 	 134.562203
2436561 	 134.563032
2436615 	 134.564026
2436651 	 134.564688
2451366 	 134.835025
2451366 	 134.835025
2451636 	 134.839975
2451663 	 134.84047
2451636 	 134.839975
2451663 	 134.84047
2453166 	 134.868019
2453166 	 134.868019
2453616 	 134.876265
2453661 	 134.87709
2453616 	 134.876265
2453661 	 134.87709
2456136 	 134.922425
2456163 	 134.922919
2456316 	 134.92572
2456361 	 134.926544
2456613 	 134.931158
2456631 	 134.931488
2456136 	 134.922425
2456163 	 134.922919
2456316 	 134.92572
2456361 	 134.926544
2456613 	 134.931158
2456631 	 134.931488
2461356 	 135.01794
2461365 	 135.018105
2461536 	 135.021231
2461563 	 135.021725
2461635 	 135.023041
2461653 	 135.02337
2463156 	 135.050845
2463165 	 135.05101
2463516 	 135.057424
2463561 	 135.058246
2463615 	 135.059233
2463651 	 135.059891
2465136 	 135.087022
2465163 	 135.087515
2465316 	 135.09031
2465361 	 135.091132
2465613 	 135.095735
2465631 	 135.096063
2466135 	 135.105268
2466153 	 135.105596
2466315 	 135.108555
2466351 	 135.109212
2466513 	 135.11217
2466531 	 135.112499
2461356 	 135.01794
2461365 	 135.018105
2461536 	 135.021231
2461563 	 135.021725
2461635 	 135.023041
2461653 	 135.02337
2463156 	 135.050845
2463165 	 135.05101
2463516 	 135.057424
2463561 	 135.058246
2463615 	 135.059233
2463651 	 135.059891
2465136 	 135.087022
2465163 	 135.087515
2465316 	 135.09031
2465361 	 135.091132
2465613 	 135.095735
2465631 	 135.096063
2466135 	 135.105268
2466153 	 135.105596
2466315 	 135.108555
2466351 	 135.109212
2466513 	 135.11217
2466531 	 135.112499
2513466 	 135.964127
2513466 	 135.964127
2513646 	 135.967373
2513664 	 135.967697
2513646 	 135.967373
2513664 	 135.967697
2514366 	 135.980353
2514366 	 135.980353
2514636 	 135.98522
2514663 	 135.985707
2514636 	 135.98522
2514663 	 135.985707
2516346 	 136.016038
2516364 	 136.016362
2516436 	 136.017659
2516463 	 136.018146
2516634 	 136.021227
2516643 	 136.021389
2516346 	 136.016038
2516364 	 136.016362
2516436 	 136.017659
2516463 	 136.018146
2516634 	 136.021227
2516643 	 136.021389
2531466 	 136.287921
2531466 	 136.287921
2531646 	 136.291151
2531664 	 136.291474
2531646 	 136.291151
2531664 	 136.291474
2534166 	 136.336357
2534166 	 136.336357
2534616 	 136.344427
2534661 	 136.345234
2534616 	 136.344427
2534661 	 136.345234
2536146 	 136.371856
2536164 	 136.372178
2536416 	 136.376695
2536461 	 136.377501
2536614 	 136.380244
2536641 	 136.380727
2536146 	 136.371856
2536164 	 136.372178
2536416 	 136.376695
2536461 	 136.377501
2536614 	 136.380244
2536641 	 136.380727
2541366 	 136.465354
2541366 	 136.465354
2541636 	 136.470186
2541663 	 136.47067
2541636 	 136.470186
2541663 	 136.47067
2543166 	 136.497565
2543166 	 136.497565
2543616 	 136.505615
2543661 	 136.50642
2543616 	 136.505615
2543661 	 136.50642
2546136 	 136.55068
2546163 	 136.551162
2546316 	 136.553897
2546361 	 136.554702
2546613 	 136.559206
2546631 	 136.559528
2546136 	 136.55068
2546163 	 136.551162
2546316 	 136.553897
2546361 	 136.554702
2546613 	 136.559206
2546631 	 136.559528
2561346 	 136.822047
2561364 	 136.822367
2561436 	 136.823649
2561463 	 136.82413
2561634 	 136.827175
2561643 	 136.827335
2563146 	 136.85409
2563164 	 136.85441
2563416 	 136.858895
2563461 	 136.859696
2563614 	 136.862419
2563641 	 136.862899
2564136 	 136.871708
2564163 	 136.872188
2564316 	 136.87491
2564361 	 136.875711
2564613 	 136.880194
2564631 	 136.880515
2566134 	 136.907249
2566143 	 136.907409
2566314 	 136.91045
2566341 	 136.91093
2566413 	 136.91221
2566431 	 136.912531
2561346 	 136.822047
2561364 	 136.822367
2561436 	 136.823649
2561463 	 136.82413
2561634 	 136.827175
2561643 	 136.827335
2563146 	 136.85409
2563164 	 136.85441
2563416 	 136.858895
2563461 	 136.859696
2563614 	 136.862419
2563641 	 136.862899
2564136 	 136.871708
2564163 	 136.872188
2564316 	 136.87491
2564361 	 136.875711
2564613 	 136.880194
2564631 	 136.880515
2566134 	 136.907249
2566143 	 136.907409
2566314 	 136.91045
2566341 	 136.91093
2566413 	 136.91221
2566431 	 136.912531
2613456 	 137.743696
2613465 	 137.743854
2613546 	 137.745277
2613564 	 137.745593
2613645 	 137.747016
2613654 	 137.747174
2614356 	 137.759506
2614365 	 137.759664
2614536 	 137.762667
2614563 	 137.763141
2614635 	 137.764406
2614653 	 137.764722
2615346 	 137.776892
2615364 	 137.777208
2615436 	 137.778473
2615463 	 137.778947
2615634 	 137.781949
2615643 	 137.782107
2616345 	 137.794432
2616354 	 137.79459
2616435 	 137.796012
2616453 	 137.796328
2616534 	 137.79775
2616543 	 137.797908
2631456 	 138.059206
2631465 	 138.059363
2631546 	 138.06078
2631564 	 138.061095
2631645 	 138.062511
2631654 	 138.062668
2634156 	 138.106408
2634165 	 138.106565
2634516 	 138.112699
2634561 	 138.113486
2634615 	 138.114429
2634651 	 138.115058
2635146 	 138.123708
2635164 	 138.124022
2635416 	 138.128425
2635461 	 138.129211
2635614 	 138.131884
2635641 	 138.132356
2636145 	 138.14116
2636154 	 138.141317
2636415 	 138.145876
2636451 	 138.146505
2636514 	 138.147605
2636541 	 138.148077
2641356 	 138.232124
2641365 	 138.232281
2641536 	 138.235263
2641563 	 138.235734
2641635 	 138.23699
2641653 	 138.237304
2643156 	 138.263517
2643165 	 138.263674
2643516 	 138.269794
2643561 	 138.270578
2643615 	 138.27152
2643651 	 138.272147
2645136 	 138.298033
2645163 	 138.298503
2645316 	 138.30117
2645361 	 138.301954
2645613 	 138.306345
2645631 	 138.306659
2646135 	 138.315441
2646153 	 138.315755
2646315 	 138.318577
2646351 	 138.319204
2646513 	 138.322027
2646531 	 138.32234
